Inv Transaction,Supplier Name,Headserv Name,Stratdir Name,Account Description,Redact Name,Paid Date,Sum of Inv Amount,,,,,,,,,,,,,,,,,,,,,,,,
5164688,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164691,DOMAIN CARE NORTH WEST LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,01/07/14,"4,480.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164693,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,01/07/14,"4,487.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5164701,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living Without Formal Support,,01/07/14,850.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164706,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living Without Formal Support,,01/07/14,750.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164709,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living Without Formal Support,,01/07/14,750.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164711,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living Without Formal Support,,01/07/14,850.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164714,VISION FOR EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,03/07/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164731,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,10/07/14,800.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164750,PHOENIX SOFTWARE LTD,Digital Tameside,Places,Computer Software,,01/07/14,"34,656.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164770,CBS (NORTH WEST) LTD,Operations,Places,General Materials,,09/07/14,588.67 ,,,,,,,,,,,,,,,,,,,,,,,,
5164776,CBS (NORTH WEST) LTD,Environmental Services,"Economic Growth, Investment and Sustainability",Engineers -External,,01/07/14,"2,076.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164777,LIMONTA SMITH JV LTD,Cultural and Customer Services,"Community,Environmental,Adult and Health Services",New Accommodation Works,,01/07/14,"5,888.48 ",,,,,,,,,,,,,,,,,,,,,,,,
5164794,,Adult Services,"Community, Adult & Adults Early Intervention",Day Care Fees,Redacted Supplier,01/07/14,791.51 ,,,,,,,,,,,,,,,,,,,,,,,,
5164803,TYNETEC,Adult Services,"Community, Adult & Adults Early Intervention",Purchase General Office Equipment,,10/07/14,"8,595.30 ",,,,,,,,,,,,,,,,,,,,,,,,
5164805,GLASDON UK LTD,Operations,Places,General Materials,,10/07/14,849.92 ,,,,,,,,,,,,,,,,,,,,,,,,
5164819,NPOWER LIMITED,Tameside Investment Partnership,Places,Electricity,,02/07/14,548.84 ,,,,,,,,,,,,,,,,,,,,,,,,
5164824,ATTACHMENT WORKS LTD,Children's Services,Childrens Services,Professional Child Services,,01/07/14,510.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164840,SMITH JONES SOLICITORS LTD,Multiple Heads of Service,Multiple Strategic Directorates,Claims Settled,,07/07/14,"6,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164841,DWP,Multiple Heads of Service,Multiple Strategic Directorates,Claims Settled,,07/07/14,627.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164857,OLDHAM COUNCIL,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Contingency Provisions,,01/07/14,"3,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164861,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,01/07/14,"3,071.43 ",,,,,,,,,,,,,,,,,,,,,,,,
5164866,TAMESIDE COLLEGE,Education Services,Childrens Services,Professional Services,,07/07/14,"46,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164872,RYECROFT HALL COMMUNITY ASSOCIATION,Operations,Places,Professional Entertainment Services,,01/07/14,"1,930.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164880,UNITED UTILITIES WATER PLC,Adult Services,"Community, Adult & Adults Early Intervention",Water Rates,,02/07/14,571.84 ,,,,,,,,,,,,,,,,,,,,,,,,
5164883,SCOTTISH POWER,Tameside Investment Partnership,Places,Electricity,,02/07/14,"1,325.30 ",,,,,,,,,,,,,,,,,,,,,,,,
5164885,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,02/07/14,777.75 ,,,,,,,,,,,,,,,,,,,,,,,,
5164894,COMFORT CALL LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,01/07/14,"27,603.70 ",,,,,,,,,,,,,,,,,,,,,,,,
5164900,ROYAL MAIL GROUP PLC,Borough Solicitor,Director of Governance,Postages,,07/07/14,967.30 ,,,,,,,,,,,,,,,,,,,,,,,,
5164901,DR CAROLINE WHITE,Public Health,Public Health,Training Course Costs,Business Payment,02/07/14,"2,040.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164907,COMFORT CALL LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,01/07/14,"28,375.11 ",,,,,,,,,,,,,,,,,,,,,,,,
5164910,READING ROOM MANCHESTER LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Contingency Provisions,,01/07/14,982.50 ,,,,,,,,,,,,,,,,,,,,,,,,
5164914,CHRISTINE  FURZER,Adult Services,"Community, Adult & Adults Early Intervention",Professional Consultancy Services,Business Payment,02/07/14,705.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164915,INSPIREDSPACES TAMESIDE LTD,Asset Management and Investment Partnership Management,"Economic Growth, Investment and Sustainability",Refurbish Accommodation Works,,16/07/14,"209,024.33 ",,,,,,,,,,,,,,,,,,,,,,,,
5164915,INSPIREDSPACES TAMESIDE LTD,Engineers Client,"Economic Growth, Investment and Sustainability",Adaptations - Jobs <#500,,16/07/14,"2,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164915,INSPIREDSPACES TAMESIDE LTD,Tameside Investment Partnership,Places,Professional Services,,16/07/14,"22,367.19 ",,,,,,,,,,,,,,,,,,,,,,,,
5164917,CHRISTINE  FURZER,Adult Services,"Community, Adult & Adults Early Intervention",Professional Consultancy Services,Business Payment,02/07/14,"1,099.50 ",,,,,,,,,,,,,,,,,,,,,,,,
5164919,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164920,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164921,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164924,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,550.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164925,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164926,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164927,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164933,NORTHWEST TELECOM,Strategy & Early Intervention,Childrens Services,Telephone Equipment Repairs & Maintenance,,03/07/14,600.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164934,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,02/07/14,"2,848.50 ",,,,,,,,,,,,,,,,,,,,,,,,
5164935,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,02/07/14,"2,705.94 ",,,,,,,,,,,,,,,,,,,,,,,,
5164940,VISION FOR EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,10/07/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164941,TIPTOES CHILD THERAPY SERVICES (LTD),Children's Services,Childrens Services,Professional Services,,01/07/14,"2,270.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164943,POSITIVE STEPS OLDHAM,Education Services,Childrens Services,Professional Services,,01/07/14,760.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164944,POSITIVE STEPS OLDHAM,Education Services,Childrens Services,Professional Services,,01/07/14,"1,056.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164945,POSITIVE STEPS OLDHAM,Education Services,Childrens Services,Professional Services,,01/07/14,"2,112.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164954,INTRAQUEST COMMUNITY CIC,Children's Services,Childrens Services,Professional Services,,01/07/14,630.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164971,SSI SCHAEFER LTD,Environmental Services,Places,Waste Disposal Fees,,16/07/14,"115,542.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164977,SCC CONSULTANCY LIMITED,Education Services,Childrens Services,Professional Services,,01/07/14,783.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164978,SCC CONSULTANCY LIMITED,Education Services,Childrens Services,Professional Services,,01/07/14,773.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164979,SCC CONSULTANCY LIMITED,Education Services,Childrens Services,Professional Services,,01/07/14,773.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5164984,TEACHING PERSONNEL LTD,Education Services,Childrens Services,APT&C Basic Pay,,01/07/14,"1,992.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5164996,CBS (NORTH WEST) LTD,Operations,Places,Tree Planting Programme,,14/07/14,547.30 ,,,,,,,,,,,,,,,,,,,,,,,,
5165002,TAMESIDE CITIZENS ADVICE BUREAU,Exchequer,Director of Finance,Professional Services,,03/07/14,"3,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165005,COURTYARD CONTINUING CARE LTD T/A COURTYARD CARE PLUS,Children's Services,Childrens Services,Homecare Fees,,14/07/14,"1,485.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165006,RADIO CABS (ASHTON)LTD,Technical,Places,Hired Transport,,01/07/14,732.80 ,,,,,,,,,,,,,,,,,,,,,,,,
5165024,MICHAEL ADLARD,Children's Services,Childrens Services,Hired Transport,Business Payment,01/07/14,701.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165025,RADIO CABS (ASHTON)LTD,Technical,Places,Hired Transport,,01/07/14,669.90 ,,,,,,,,,,,,,,,,,,,,,,,,
5165026,RADIO CABS (ASHTON)LTD,Children's Services,Childrens Services,Hired Transport,,01/07/14,"1,881.60 ",,,,,,,,,,,,,,,,,,,,,,,,
5165028,BLACK & WHITE PROMOTIONAL PRINT SERVICES,"Media, Marketing & Communications",Director of Governance,Printing And Stationery,,03/07/14,"1,170.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165043,BLACK & WHITE PROMOTIONAL PRINT SERVICES,"Media, Marketing & Communications",Director of Governance,Printing And Stationery,,03/07/14,"1,625.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165052,TOW MASTER LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Vehicle Repairs & Maintenance,,17/07/14,894.80 ,,,,,,,,,,,,,,,,,,,,,,,,
5165060,INTEC FOR BUSINESS LTD,Audit & Risk Management,Director of Finance,Project Expenditure Home Office,,07/07/14,"1,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165063,MANCHESTER CITY COUNCIL,Other Services,Director of Finance,Project Costs,,03/07/14,"2,200.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165064,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,10/07/14,"13,980.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165067,STOCKPORT CP  SOCIETY,Children's Services,Childrens Services,Homecare Fees,,01/07/14,513.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165079,CLIFTON CHILDREN'S SOCIETY (CSS ADOPTION),Children's Services,Childrens Services,Adoption Agency Fees,,07/07/14,"18,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165086,CORONA ENERGY RETAIL 4 LIMITED,Tameside Investment Partnership,Places,Gas,,02/07/14,651.49 ,,,,,,,,,,,,,,,,,,,,,,,,
5165092,CORONA ENERGY RETAIL 4 LIMITED,Tameside Investment Partnership,Places,Gas,,02/07/14,"1,247.65 ",,,,,,,,,,,,,,,,,,,,,,,,
5165105, ,Adult Services,"Community, Adult & Adults Early Intervention",Day Care Fees,Redacted Supplier,02/07/14,672.96 ,,,,,,,,,,,,,,,,,,,,,,,,
5165110,ADAPTACARE LTD,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,14/07/14,"3,880.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165124,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,02/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165125,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,02/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165137,ORANGE PCS,"Media, Marketing & Communications",Director of Governance,Mobile Telephones,,01/07/14,"3,156.64 ",,,,,,,,,,,,,,,,,,,,,,,,
5165139,ORANGE PCS,"Media, Marketing & Communications",Director of Governance,Mobile Telephones,,01/07/14,859.02 ,,,,,,,,,,,,,,,,,,,,,,,,
5165140,ORANGE PCS,"Media, Marketing & Communications",Director of Governance,Mobile Telephones,,01/07/14,"6,482.80 ",,,,,,,,,,,,,,,,,,,,,,,,
5165144,AGE UK TRAINING - HYDE,Education Services,Childrens Services,Professional Services,,09/07/14,"2,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165150,WORKS 4U SUPPORT SERVICES LIMITED,Education Services,Childrens Services,Professional Services,,02/07/14,945.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165154,WORKS 4U SUPPORT SERVICES LIMITED,Education Services,Childrens Services,Professional Services,,02/07/14,"1,575.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165156,CREATIVE SUPPORT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,09/07/14,"84,992.92 ",,,,,,,,,,,,,,,,,,,,,,,,
5165158,MALCOLM HOLT,Adult Services,"Community, Adult & Adults Early Intervention",Fixtures & Fittings Purchase,Business Payment,02/07/14,520.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165159,MALCOLM HOLT,Adult Services,"Community, Adult & Adults Early Intervention",Building Repairs,Business Payment,02/07/14,890.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165177,CREATIVE SUPPORT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,09/07/14,"124,890.83 ",,,,,,,,,,,,,,,,,,,,,,,,
5165181,WORKS 4U SUPPORT SERVICES LIMITED,Education Services,Childrens Services,Professional Services,,02/07/14,"1,080.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165188,WORKS 4U SUPPORT SERVICES LIMITED,Education Services,Childrens Services,Professional Services,,02/07/14,"1,440.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165190,WORKS 4U SUPPORT SERVICES LIMITED,Education Services,Childrens Services,Professional Services,,02/07/14,900.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165193,CREATIVE SUPPORT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,09/07/14,"79,445.25 ",,,,,,,,,,,,,,,,,,,,,,,,
5165196, ,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,10/07/14,"3,460.50 ",,,,,,,,,,,,,,,,,,,,,,,,
5165197,WORKS 4U SUPPORT SERVICES LIMITED,Education Services,Childrens Services,Professional Services,,02/07/14,900.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165202,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,10/07/14,"3,575.85 ",,,,,,,,,,,,,,,,,,,,,,,,
5165204,NEW CHARTER HOUSING TRUST GROUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Services,,02/07/14,"4,166.66 ",,,,,,,,,,,,,,,,,,,,,,,,
5165208,ROYAL MAIL GROUP PLC,Borough Solicitor,Director of Governance,Postages,,07/07/14,"5,617.25 ",,,,,,,,,,,,,,,,,,,,,,,,
5165210,ROYAL MAIL GROUP PLC,Borough Solicitor,Director of Governance,Postages,,07/07/14,"1,233.79 ",,,,,,,,,,,,,,,,,,,,,,,,
5165211,SELECT SANDWICH & COFFEE CO. LTD,Other Services,Director of Finance,Refreshments,,02/07/14,535.50 ,,,,,,,,,,,,,,,,,,,,,,,,
5165215,MCI DIVENTI LTD,Digital Tameside,Places,It Equipment,,30/07/14,950.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165218,THE FURNISHING SERVICE LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Fixtures & Fittings Purchase,,10/07/14,"1,131.43 ",,,,,,,,,,,,,,,,,,,,,,,,
5165221,GRANT THORNTON UK LLP,Other Services,Director of Finance,Audit Commission Fees,,30/07/14,"34,638.25 ",,,,,,,,,,,,,,,,,,,,,,,,
5165233,SEDGEMOOR DISTRICT COUNCIL,Other Services,Director of Finance,Professional Consultancy Services,,14/07/14,"7,683.56 ",,,,,,,,,,,,,,,,,,,,,,,,
5165236,INSPIREDSPACES TAMESIDE (PROJECTCO2) LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Free School Meal Costs,,07/07/14,"16,718.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165236,INSPIREDSPACES TAMESIDE (PROJECTCO2) LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Refreshments,,07/07/14,"1,911.96 ",,,,,,,,,,,,,,,,,,,,,,,,
5165236,INSPIREDSPACES TAMESIDE (PROJECTCO2) LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Unitary Charge Payments,,07/07/14,"780,665.20 ",,,,,,,,,,,,,,,,,,,,,,,,
5165236,INSPIREDSPACES TAMESIDE (PROJECTCO2) LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Utilities,,07/07/14,"48,173.29 ",,,,,,,,,,,,,,,,,,,,,,,,
5165238,INSPIREDSPACES TAMESIDE(PROJECTCO1) LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Free School Meal Costs,,07/07/14,"7,964.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165238,INSPIREDSPACES TAMESIDE(PROJECTCO1) LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Unitary Charge Payments,,07/07/14,"472,509.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5165238,INSPIREDSPACES TAMESIDE(PROJECTCO1) LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Utilities,,07/07/14,"30,618.05 ",,,,,,,,,,,,,,,,,,,,,,,,
5165239,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Free School Meal Costs,,07/07/14,"2,002.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165239,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Non-Authority Accommodation Rental,,07/07/14,"72,440.42 ",,,,,,,,,,,,,,,,,,,,,,,,
5165239,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Refreshments,,07/07/14,"1,249.26 ",,,,,,,,,,,,,,,,,,,,,,,,
5165240,,Sustainable Growth,Places,Planning Fee Income,Redacted Supplier,16/07/14,"1,155.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165241,DENTON TOWN  FOOTBALL CLUB,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Grants to Organisations,,02/07/14,"3,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165242,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Free School Meal Costs,,07/07/14,"2,400.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165242,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Non-Authority Accommodation Rental,,07/07/14,"54,001.37 ",,,,,,,,,,,,,,,,,,,,,,,,
5165242,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Refreshments,,07/07/14,"1,517.16 ",,,,,,,,,,,,,,,,,,,,,,,,
5165242,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Utilities,,07/07/14,"18,469.50 ",,,,,,,,,,,,,,,,,,,,,,,,
5165243,INSPIREDSPACES TAMESIDE LTD,Tameside Investment Partnership,"Economic Growth, Investment and Sustainability",Plant,,10/07/14,"22,052.44 ",,,,,,,,,,,,,,,,,,,,,,,,
5165243,INSPIREDSPACES TAMESIDE LTD,Tameside Investment Partnership,Places,Hire Of Rooms,,10/07/14,"-16,363.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5165243,INSPIREDSPACES TAMESIDE LTD,Tameside Investment Partnership,Places,Miscellaneous Expenses,,10/07/14,"72,912.87 ",,,,,,,,,,,,,,,,,,,,,,,,
5165245,INSPIREDSPACES TAMESIDE LTD,Asset Management and Investment Partnership Management,"Economic Growth, Investment and Sustainability",Refurbish Accommodation Works,,24/07/14,"40,479.11 ",,,,,,,,,,,,,,,,,,,,,,,,
5165245,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Professional Services,,24/07/14,"80,900.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165245,INSPIREDSPACES TAMESIDE LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Refreshments,,24/07/14,"64,522.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5165245,INSPIREDSPACES TAMESIDE LTD,Engineers Client,"Economic Growth, Investment and Sustainability",Adaptations - Jobs <#500,,24/07/14,"2,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165246,INSPIREDSPACES TAMESIDE LTD,Asset Management and Investment Partnership Management,"Economic Growth, Investment and Sustainability",Plant,,07/07/14,"64,696.82 ",,,,,,,,,,,,,,,,,,,,,,,,
5165246,INSPIREDSPACES TAMESIDE LTD,Tameside Investment Partnership,"Economic Growth, Investment and Sustainability",Plant,,07/07/14,"80,977.04 ",,,,,,,,,,,,,,,,,,,,,,,,
5165246,INSPIREDSPACES TAMESIDE LTD,Tameside Investment Partnership,Places,Building Repairs,,07/07/14,"57,450.09 ",,,,,,,,,,,,,,,,,,,,,,,,
5165248,HOWARD COOK,Education Services,Childrens Services,APT&C Basic Pay,Business Payment,02/07/14,680.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165249,TRANSITIONAL PLUS CARE CIC LTD,SCYP ,Childrens Services,Living With Formal Support,,07/07/14,"3,764.29 ",,,,,,,,,,,,,,,,,,,,,,,,
5165253,TRANSITIONAL PLUS CARE CIC LTD,SCYP ,Childrens Services,Living With Formal Support,,02/07/14,"3,764.29 ",,,,,,,,,,,,,,,,,,,,,,,,
5165261,REGENDA LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,14/07/14,"18,953.36 ",,,,,,,,,,,,,,,,,,,,,,,,
5165276,WILLIAMS WOODWARD LTD,Resource Management,Director of Finance,Professional Consultancy Services,,09/07/14,"3,735.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5165279,PERSON CENTRED CARE SERVICES LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,14/07/14,"1,767.09 ",,,,,,,,,,,,,,,,,,,,,,,,
5165284,HOWARD COOK,Education Services,Childrens Services,APT&C Basic Pay,Business Payment,02/07/14,680.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165285,HOWARD COOK,Education Services,Childrens Services,APT&C Basic Pay,Business Payment,02/07/14,680.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5165289,ROYAL MAIL GROUP PLC,Exchequer,Director of Finance,Postages,,02/07/14,"2,543.38 ",,,,,,,,,,,,,,,,,,,,,,,,
5165291,ROYAL MAIL GROUP PLC,Exchequer,Director of Finance,Postages,,07/07/14,"3,531.27 ",,,,,,,,,,,,,,,,,,,,,,,,
5165291,ROYAL MAIL GROUP PLC,People & Performance,Director of Governance,Postages,,07/07/14,194.01 ,,,,,,,,,,,,,,,,,,,,,,,,
5165314,CORONA ENERGY RETAIL 4 LIMITED,Tameside Investment Partnership,Places,Gas,,07/07/14,620.45 ,,,,,,,,,,,,,,,,,,,,,,,,
5165319,CORONA ENERGY RETAIL 4 LIMITED,Tameside Investment Partnership,Places,Gas,,07/07/14,"1,855.95 ",,,,,,,,,,,,,,,,,,,,,,,,
5165323,THE FURNISHING SERVICE LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Fixtures & Fittings Purchase,,30/07/14,559.18 ,,,,,,,,,,,,,,,,,,,,,,,,
5165327,CORONA ENERGY RETAIL 4 LIMITED,Tameside Investment Partnership,Places,Gas,,07/07/14,"2,432.99 ",,,,,,,,,,,,,,,,,,,,,,,,
5165330,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,07/07/14,"3,273.20 ",,,,,,,,,,,,,,,,,,,,,,,,
5165339,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,07/07/14,"12,857.10 ",,,,,,,,,,,,,,,,,,,,,,,,
5165341,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,07/07/14,"8,567.10 ",,,,,,,,,,,,,,,,,,,,,,,,
